PP,WordCode,Word,Translation,Condition,PretrainingNumRep,MnemonicPP,PractCorrectRespB1,PractCorrectRespB2,PractCorrectRespB3,PracticeNumCorrResp,PractTrialB1,PractRespB1,PractFixOnsetB1,PractSentOnsB1,PractRespOnsB1,PractRespLastKeyB1,PractRespSubmB1,PractBackspaceB1,PractSentence,PractTrialB2,PractRespB2,PractFixOnsetB2,PractSentOnsB2,PractRespOnsB2,PractRespLastKeyB2,PractRespSubmB2,PractBackspaceB2,PractTrialB3,PractRespB3,PractFixOnsetB3,PractSentOnsB3,PractRespOnsB3,PractRespLastKeyB3,PractRespSubmB3,PractBackspaceB3,Test1TrialSwa2Nl,Test1RespSwa2Nl,Test1CorrectSwa2Nl,Test1LDSwa2Nl,Test1FixOnsetSwa2Nl,Test1WordOnsetSwa2Nl,Test1RespOnsetSwa2Nl,Test1LastKeySwa2Nl,Test1RespSubmSwa2Nl,Test1BackspaceSwa2Nl,Test1TrialNl2Swa,Test1RespNl2Swa,Test1CorrectNl2Swa,Test1LDNl2Swa,Test1FixOnsetNl2Swa,Test1WordOnsetNl2Swa,Test1RespOnsetNl2Swa,Test1LastKeyNl2Swa,Test1RespSubmNl2Swa,Test1BackspaceNl2Swa,Test2TrialSwa2Nl,Test2RespSwa2Nl,Test2CorrectSwa2Nl,Test2LDSwa2Nl,Test2FixOnsetSwa2Nl,Test2WordOnsetSwa2Nl,Test2RespOnsetSwa2Nl,Test2LastKeySwa2Nl,Test2RespSubmSwa2Nl,Test2BackspaceSwa2Nl,Test2TrialNl2Swa,Test2RespNl2Swa,Test2CorrectNl2Swa,Test2LDNl2Swa,Test2FixOnsetNl2Swa,Test2WordOnsetNl2Swa,Test2RespOnsetNl2Swa,Test2LastKeyNl2Swa,Test2RespSubmNl2Swa,Test2BackspaceNl2Swa,PractLDRespB1,PractLDRespB2,PractLDRespB3,Test1Swa2NlLenient,Test2Swa2NlLenient,Test1Nl2SwaLenient,Test2Nl2SwaLenient,RepeatedTest,FirstTestSession
16,S91,koti,jas,retrieval,2,None,TRUE,TRUE,TRUE,3,41,jas,0.00525206415887,0.0325996739807,2.13052468959,2.29704110439,2.55322114962,0,Voor een dag in de lente is het nogal koud buiten. Neem een koti mee! ,98,jas,0.0330857692807,0.0658385353445,1.94735755522,2.11992334221,2.38025419432,0,15,jas,0.0054336514836,0.0328776422703,3.86002690286,4.04562283754,4.41190095389,0,,,,,,,,,,,,,,,,,,,,,39,,FALSE,3,0.0162961277183,1.5324222907,10.5458173101,,10.5458173101,0,43,koti,TRUE,0,0.016366926774,1.53249296976,5.91425295429,6.30278049193,6.63064990633,0,0,0,0,,FALSE,,TRUE,FALSE,2
16,S102,kujitia,sieraden,context,8,None,TRUE,TRUE,TRUE,3,39,sieraden,0.00537582290508,0.0492615681601,2.72998942603,3.84551779626,4.17854308299,0,"Zo veel kettingen, oorbellen en ringen! Jij hebt veel kujitia.",69,sieraden,0.00520904193127,0.0494283491334,2.34716591075,5.03562687437,5.38640581415,1,69,sieraden,0.00562920706398,0.0504078032263,1.89783925052,3.20389211478,3.55577398803,0,41,jongen,FALSE,6,0.00524088955444,1.53119768015,10.1892631605,12.4952028819,12.82001232,1,49,katiari,FALSE,5,0.00536436893435,1.53140776272,2.88010263874,9.32368080301,10.0638849351,1,10,,FALSE,8,0.016377606632,1.5325051016,5.74766356449,,5.74766356449,0,12,,FALSE,7,0.0163833995548,1.54917081239,5.71434632372,,5.71434632372,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
16,S18,kumbukumbu,geheugen,retrieval,2,None,TRUE,TRUE,TRUE,3,22,geheugen,0.00529620384714,0.0326683977992,1.73102084203,2.92980281013,3.30414703545,0,Hij kan 100 spelkaarten en 50 namen onthouden. Hij heeft een uitstekend kumbukumbu!,49,geheugen,0.0312928039739,0.0662302052356,1.23165206751,3.00416281958,3.37954069581,0,91,geheugen,0.00526156257274,0.032665324783,1.34809535849,5.57718536853,6.03467116631,1,,,,,,,,,,,,,,,,,,,,,33,geheugen,TRUE,0,0.0162419544406,1.54903032126,4.11478745117,13.9778172521,14.3110438961,1,25,kumbukumbu,TRUE,0,0.016386882508,1.53251156951,3.19859940601,13.1195860732,13.7114022403,1,0,0,0,,TRUE,,TRUE,FALSE,2
16,S34,lango,deur,context,6,None,TRUE,TRUE,TRUE,3,71,deur,0.00532833083525,0.0325479914345,1.64764097113,2.02030844702,2.23041950862,0,Ik wil graag naar buiten. Waar is de lango?,90,deur,0.00622369602843,0.0329016676701,1.81451050343,2.17064263754,2.3879557318,0,83,deur,0.00524312447578,0.0328575279818,1.56689942437,1.93102978172,2.13788176989,0,40,deur,TRUE,0,0.037593325409,1.56447090342,2.44725852029,2.83747822698,3.02972361012,0,5,longa,FALSE,2,0.0390544049596,1.56447900501,3.09631363763,5.14424458975,6.14332380233,0,15,,FALSE,4,0.0163557279236,1.53248060393,5.03123778283,,5.03123778283,0,11,,FALSE,5,0.0163375301663,1.54912613398,2.76538849015,,2.76538849015,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
16,S35,likizo,vakantie,context,3,None,TRUE,TRUE,TRUE,3,85,vakantie,0.00557193721579,0.0324334517377,1.84735182824,2.64654949163,2.90434342912,0,De kinderen hebben twee weken vrij. Ze hebben likizo.,85,vakantie,0.00574933406324,0.0328703787773,3.29630609477,4.01233955712,4.41188838246,0,6,vakantie,0.00525066733326,0.032736004157,1.36689802754,2.26387711287,2.49699109803,0,20,vakantie,TRUE,0,0.0360612871191,1.56432228118,3.23142913415,3.92872390206,4.2883562017,0,41,,FALSE,6,0.00534229909135,1.53100715314,12.636643484,,12.636643484,0,1,,FALSE,8,0.01339724837,1.52952538233,8.14380138698,,8.14380138698,0,14,,FALSE,6,0.0163156034587,1.53244177244,4.06488320356,,4.06488320356,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
16,S36,lugha,taal,context,8,None,TRUE,TRUE,TRUE,3,2,taal,0.00541381656058,0.0490458982913,2.19694905358,2.52996903238,2.91290904291,0,Het Italiaans heeft een mooie klank. Ik vind het een mooie lugha.,104,taal,0.0057577150169,0.0494280697685,2.34716563139,2.73639443002,5.08433976944,0,25,taal,0.00541521338619,0.0493735935715,1.4646945352,1.77048731054,2.09737606316,0,,,,,,,,,,,,,,,,,,,,,29,,FALSE,4,0.0163809485873,1.53250904655,6.18084511673,8.67990434594,9.06309475674,1,33,swali,FALSE,5,0.0163221133716,1.5491101352,4.66466914841,6.18077627365,6.55368607652,0,0,0,0,,FALSE,,FALSE,FALSE,2
16,S62,maji,water,context,7,None,TRUE,TRUE,TRUE,3,52,water,0.00568284516612,0.0493330856298,2.39705772661,2.79663392973,3.05405519417,0,We kunnen helaas niet douchen of afwassen op dit moment. Er is geen maji.,41,water,0.00534369591696,0.0491333395726,4.04519373272,4.51139041414,6.45947767105,0,58,water,0.0056420578594,0.0495448443867,1.64801923149,2.4707615074,2.83016891812,1,,,,,,,,,,,,,,,,,,,,,49,,FALSE,5,0.016100110332,1.54888632918,16.7766622202,,16.7766622202,0,37,,FALSE,4,0.0163810415861,1.53250834156,3.23192469867,,3.23192469867,0,0,0,0,,FALSE,,FALSE,FALSE,2
16,S38,maliki,koning,retrieval,2,None,TRUE,TRUE,TRUE,3,7,koning,0.00521965780536,0.0326245374758,3.76227649045,4.51154881416,5.49391696431,0,Hij draagt een kroon en regeert het land vanuit zijn troon. Hij is de maliki. ,88,koning,0.0324362453885,0.0661290750641,4.12879234651,5.09444468501,5.76109533474,1,66,koning,0.0353109124208,0.0649392590399,2.3960039614,2.95398297828,3.25246812095,0,,,,,,,,,,,,,,,,,,,,,52,koning,TRUE,0,0.0163718797082,1.53249919768,3.04864948634,3.65436106319,3.93165281396,0,49,maliki,TRUE,0,0.0163717447099,1.5324977247,2.8986974337,3.7317150318,4.02187679098,0,0,0,0,,TRUE,,TRUE,FALSE,2
16,S40,maumiva,pijn,retrieval,6,None,TRUE,TRUE,TRUE,3,90,pijn,0.029339483091,0.0496476507492,2.91351861759,3.45250276222,3.70253873048,0,Gelukkig kreeg ik een verdoving. Ik had geen maumiva.,31,pijn,0.0308217943902,0.0495442856563,1.68129441032,2.18082381979,2.43056086737,0,41,pijn,0.0051959117709,0.032575089851,1.4644967447,1.98066290548,2.24708168217,0,,,,,,,,,,,,,,,,,,,,,23,pijn,TRUE,0,0.0163628918281,1.53249169178,3.54845193031,4.08158756283,4.33850729924,0,18,mau...,FALSE,4,0.0164743013429,1.53260167631,2.84881669678,4.54818824949,4.92216215317,0,0,0,0,,TRUE,,FALSE,FALSE,2
16,S41,maziwa,melk,context,7,None,TRUE,TRUE,TRUE,3,55,melk,0.00526072447747,0.0494425967545,4.51170023006,4.97790138132,5.61711167201,0,Ik drink mijn koffie nooit zwart. Ik neem liever wat maziwa.,97,melk,0.00529843876848,0.0545267624798,6.60922212181,9.93889865891,10.461610065,1,23,melk,0.00545711815357,0.0484877267922,1.9632931001,2.29628989159,3.6680363007,0,,,,,,,,,,,,,,,,,,,,,24,,FALSE,4,0.016290070799,1.5490799106,4.76460316496,,4.76460316496,0,42,,FALSE,6,0.016185438194,1.5323097202,5.58086677844,,5.58086677844,0,0,0,0,,FALSE,,FALSE,FALSE,2
16,S42,mbwa,hond,retrieval,6,None,TRUE,TRUE,TRUE,3,63,hond,0.00516322605245,0.0327192422501,4.27850634648,5.18413569322,5.62719367964,1,Hij blaft bij ieder geluid. De mbwa is in de tuin.,94,hond,0.00536911814243,0.0326387850969,1.61442641453,2.23048152768,2.58015222605,0,18,hond,0.00532274353282,0.0326440930339,1.914146351,2.3816437564,2.7300304927,0,16,hond,TRUE,0,0.00536297210965,1.5311884611,2.69671759958,3.12962960376,3.41274798892,0,26,mbwa,TRUE,0,0.0054386800557,1.53125802302,3.91226147457,7.64188102119,8.01458313836,1,32,hond,TRUE,0,0.0161926980973,1.53231892408,3.84817394701,4.29799265643,4.74784274543,0,38,mbwa,TRUE,0,0.0163533369555,1.5324822029,3.44847839829,4.64802459934,5.22043595419,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
16,S89,mchezo,spel,context,7,None,TRUE,TRUE,TRUE,3,77,spel,0.00560434356885,0.0486000315682,3.96381160175,4.54421106593,4.92714744472,0,Het geblinddoekte kind probeert zijn vrienden te vangen. Ze vinden het een leuk mchezo. ,70,spel,0.00526435622442,0.0488411236624,3.79724797425,4.13579686804,4.6015535494,0,92,spel,0.0354525505336,0.0820794262963,4.94606968204,5.28464874726,5.56640411002,0,48,eten,FALSE,3,0.0452124501862,1.56460527805,7.89165410688,8.24766555526,8.69740232348,0,16,,FALSE,6,0.00539509909777,1.5307512547,7.39159697671,,7.39159697671,0,43,,FALSE,4,0.0163541859438,1.53248035193,5.74764340775,,5.74764340775,0,7,,FALSE,6,0.0163679347611,1.53249410375,4.33150753457,,4.33150753457,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,1
16,S95,mchoro,schilderij,retrieval,7,None,FALSE,FALSE,FALSE,0,3,,0.00615944205174,0.0326066581088,5.2108189728,,5.2108189728,0,"De kleuren, motief en penseelvoering zijn niet mooi. Wat een lelijk mchoro!",62,geweer,0.0052526228892,0.0324518898356,6.54469045647,11.3545369593,11.5044286355,1,2,,0.00599768965048,0.0328698200469,3.34630853921,,3.34630853921,0,27,,FALSE,10,0.00535738480721,1.53106973093,6.2763784224,,6.2763784224,0,9,mchoozo,FALSE,2,0.00579822295822,1.53106470236,2.99866407602,6.84981806347,8.14049662736,1,23,,FALSE,10,0.0163639178145,1.54915127365,12.5118320276,,12.5118320276,0,5,,FALSE,6,0.0161245660056,1.53225366895,3.39827534866,,3.39827534866,0,10,8,10,FALSE,FALSE,TRUE,FALSE,TRUE,1
16,S43,mchuma,geweer,retrieval,7,None,FALSE,FALSE,FALSE,0,87,,0.00550433085755,0.0318638262684,4.39421155482,,4.39421155482,0,De jager schiet op de haas. Hij gebruikt een mchuma.,67,,0.00529815940308,0.0326502390667,6.12868646714,,6.12868646714,0,57,,0.00526882606573,0.0327731597172,3.01318854771,,3.01318854771,0,,,,,,,,,,,,,,,,,,,,,46,geweer,TRUE,0,0.0161415577793,1.53226834476,3.04841305349,3.63794741803,3.83145190897,0,12,,FALSE,6,0.0162176937638,1.53234518273,7.06368344355,8.29656931908,8.61309645171,1,6,6,6,,TRUE,,FALSE,FALSE,2
16,S50,memo,woord,retrieval,2,None,TRUE,TRUE,TRUE,3,78,woord,0.00605272457778,0.0326795724036,1.68108712141,2.25375822905,2.48031802925,0,Zo ga ik dit Scrabble spel winnen. Ik weet een goed memo. ,63,woord,0.00564457214523,0.0325133501606,1.2147133225,1.76414488434,1.98063943881,0,19,woord,0.00552444514597,0.0327066708196,1.38347750901,1.95405365766,2.13069174993,0,,,,,,,,,,,,,,,,,,,,,10,woord,TRUE,0,0.0162163767816,1.53234135778,3.13179163478,5.93076865508,6.18068061993,1,40,memo,TRUE,0,0.0163836635516,1.54917324836,3.69841925274,4.64805293996,4.93587212337,1,0,0,0,,TRUE,,TRUE,FALSE,2
16,S44,meza,tafel,retrieval,2,None,TRUE,TRUE,TRUE,3,58,tafel,0.00564261658974,0.0327010835176,2.03288099465,2.53026376257,2.82998788952,0,Nu kunnen we met acht mensen samen eten.  We hebben een nieuwe grote meza gekocht.,80,tafel,0.00594433091374,0.0324803850767,1.71420194466,2.29693885675,2.87972214346,0,70,tafel,0.0347208932981,0.0660033607624,2.26385476366,2.74669266625,3.10417329577,0,,,,,,,,,,,,,,,,,,,,,20,werk,FALSE,5,0.0162302275969,1.53235855055,2.31543600952,2.59865414828,2.93187850929,0,38,,FALSE,4,0.0163771566381,1.53250551259,2.91537051239,,2.91537051239,0,0,0,0,,FALSE,,FALSE,FALSE,2
16,S46,mguu,voet,context,3,None,TRUE,TRUE,TRUE,3,75,voet,0.0053355943287,0.0326538708132,4.67806075912,5.05063436833,6.79994384761,0,Deze schoen past me niet. Mijn mguu is te groot.,38,voet,0.00549986101578,0.0495487554981,2.33066521024,2.69695645676,3.85247678127,0,89,voet,0.00516490224254,0.0328457946471,2.1974189457,2.55337452106,2.96334282709,0,14,voet,TRUE,0,0.00549092133224,1.53114013094,3.92878508302,4.28483620125,4.61145369034,0,46,mg,FALSE,2,0.00594181662746,1.53018554034,4.57720576218,8.48998238603,10.1610215824,1,9,,FALSE,4,0.0163651597979,1.53249113079,3.94831124385,,3.94831124385,0,42,,FALSE,4,0.0163754976602,1.53250229964,2.73210407795,,2.73210407795,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
16,S47,mit,boom,retrieval,2,None,TRUE,TRUE,TRUE,3,27,boom,0.0052612832078,0.04933420309,2.28322705819,2.68651965543,4.16196388088,0,Wanneer hij gegroeid is zal hij voor schaduw zorgen en appels dragen. Op dit moment is de mit nog te jong.  ,27,boom,0.0309558896452,0.0660997417272,1.7187245865,2.06415927164,2.91333619217,0,60,boom,0.00516713716388,0.0328661883004,1.58359204871,1.92166406624,2.2040393402,0,,,,,,,,,,,,,,,,,,,,,6,boom,TRUE,0,0.015959106212,1.5320852242,5.61395855722,6.01379359509,6.33035359829,0,4,taa,FALSE,3,0.0162431814242,1.5323697794,12.1963320572,12.4617061129,12.9657415904,0,0,0,0,,TRUE,,FALSE,FALSE,2
16,S72,mkate,brood,retrieval,2,None,FALSE,FALSE,FALSE,0,31,,0.00519647050078,0.0326561057341,7.45863566459,,7.45863566459,0,Ik ga snel naar de bakker. We hebben geen mkate meer.,32,water,0.00595941663005,0.0327130962178,2.46366898586,2.85308803214,5.91027574734,0,1,,0.0120350491475,0.0453532502038,5.80631868017,,5.80631868017,0,,,,,,,,,,,,,,,,,,,,,37,,FALSE,5,0.0163674307676,1.53249292476,3.59844258577,,3.59844258577,0,44,,FALSE,5,0.0162396804708,1.53236665344,2.93189522506,,2.93189522506,0,5,5,5,,FALSE,,FALSE,FALSE,2
16,S48,mkono,hand,context,7,None,TRUE,TRUE,TRUE,3,94,hand,0.00524061018905,0.032734048601,3.24624526302,3.51887209129,4.07876364175,0,We begroeten elkaar. Hij geeft me een mkono.,6,hand,0.00528866098921,0.0326295660479,1.74762770129,2.06398047797,2.45336153059,0,59,hand,0.00523139114057,0.0325912930275,2.18050450546,2.48634197922,2.78643347129,0,,,,,,,,,,,,,,,,,,,,,27,,FALSE,4,0.0162838338822,1.53241088485,6.43065616892,,6.43065616892,0,7,,FALSE,5,0.016207187904,1.53233063292,3.16510696757,,3.16510696757,0,0,0,0,,FALSE,,FALSE,FALSE,2
16,S49,moto,vuur,context,2,None,TRUE,TRUE,TRUE,3,73,vuur,0.00561803245955,0.049362977697,1.93086160392,2.35476352441,2.63661331259,0,We hebben hout opgestapeld en aangestoken. We hebben een moto gemaakt. ,25,vuur,0.0305547213402,0.0659983321902,1.40006788572,2.4699334692,2.87989898157,1,5,vuur,0.00519451494529,0.0490841713122,1.64753592985,2.13039422608,2.33021375622,0,43,vuur,TRUE,0,0.0428920435425,1.56424797006,2.69659132655,3.47905027036,3.6694473739,0,19,moto,TRUE,0,0.00530542289653,1.53129685477,2.61355256045,2.92023678987,3.97888586399,0,16,vuur,TRUE,0,0.0163741056786,1.53249905968,4.63139799603,4.96977891328,5.54772817329,0,39,moto,TRUE,0,0.0161966700443,1.53232418901,3.23173781916,3.53589209077,3.91932091739,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
16,S77,mshangao,verrassing,retrieval,5,None,TRUE,TRUE,TRUE,3,76,verassing,0.0283902004307,0.049496793587,1.71454751931,42.9234377554,43.4562476516,1,Jullie bezoek is geheel onverwacht. Wat een leuke mshangao!,46,verassing,0.00532805146986,0.0327181247894,1.33146112146,2.40515847685,2.82164492973,0,17,verassing,0.0386644112587,0.0658952464628,1.76425914467,2.7465689075,3.1218886758,0,19,verassing,FALSE,1,0.0677222943141,1.59680015198,3.41167047767,4.31076938549,4.70184813992,0,37,mghangano,FALSE,2,0.00516965145016,1.53052776261,5.0270819336,9.8139942367,10.5382686906,1,14,,FALSE,10,0.0161072502367,1.53223447521,11.3120159231,,11.3120159231,0,26,mhangago,FALSE,2,0.016357803896,1.53248409288,5.34778791016,7.86351157818,8.7132152778,1,1,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,1
16,S3,mwandani,vriend,context,7,None,TRUE,TRUE,TRUE,3,61,vriend,0.00698580406197,0.0659717925046,3.79563938992,4.37844307028,5.27750817492,0,We hebben al veel samen ondernomen en ik kan altijd op zijn loyaliteit vertrouwen. Wat een goede mwandani!,65,vriend,0.00513445144543,0.0493241459458,2.81325783025,3.60303167023,4.96921843419,0,99,vriend,0.036123306174,0.0827842644803,2.64660927576,3.2531779877,4.02893412431,0,,,,,,,,,,,,,,,,,,,,,42,,FALSE,6,0.0162725420328,1.53240090399,7.84678936614,,7.84678936614,0,1,,FALSE,8,0.0145037446164,1.53063345955,4.29632440267,,4.29632440267,0,0,0,0,,FALSE,,FALSE,FALSE,2
16,S96,ndege,vliegtuig,retrieval,2,None,TRUE,TRUE,TRUE,3,81,vliegtuig,0.00570491501048,0.032884067668,1.96434742404,3.26305913182,3.8045237593,0,"Ik moet mijn mobiel uitschakelen, we gaan landen.  Ik zit in een ndege.",13,vliegtuig,0.0298887149065,0.0660821417246,1.86430929071,3.3628558937,3.80406783544,0,39,vliegtuig,0.0356416807167,0.0659818496488,1.36472512568,3.41271446511,4.46165895386,1,,,,,,,,,,,,,,,,,,,,,5,vliegtuig,TRUE,0,0.0163220953721,1.53244588839,3.39846294516,5.41438543219,5.96419620738,1,41,ngeze,FALSE,2,0.0162554482608,1.53238381022,2.8652621505,3.38172433234,4.16479042746,0,0,0,0,,TRUE,,TRUE,FALSE,2
16,S51,nyanya,tomaat,retrieval,2,None,TRUE,TRUE,TRUE,3,102,tomaat,0.0051615498619,0.032721477171,2.87991183237,3.4204512026,3.77904482274,0,Haar hoofd is enorm rood. Ze lijkt net op een nyanya.,72,tomaat,0.00606892775477,0.0328801565561,2.04755967588,2.63732876664,3.35367064808,0,56,tomaat,0.00560909277556,0.0329748613303,2.03095337536,2.63036503243,3.38709640471,0,23,tomaat,TRUE,0,0.00553422292433,1.53141530558,3.1964467551,3.71966911996,3.9705772661,0,42,m,FALSE,6,0.00539314354228,1.53139155954,8.16033182988,9.88031383877,10.1623217476,1,20,pauze ,FALSE,6,0.0163801415981,1.53250785556,226.349837612,230.448343227,235.654271942,1,10,,FALSE,6,0.0158820582396,1.5320098022,3.93120073799,,3.93120073799,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
16,S1,odare,school,context,6,None,TRUE,TRUE,TRUE,3,54,school,0.0276859209757,0.0659871575854,2.31377339857,3.1296469244,3.42111832649,0,De kinderen hebben vakantie. De odare is leeg. ,47,school,0.00516378478278,0.0326614136711,1.43132297541,2.43758634128,2.71337446519,0,47,school,0.00678829292519,0.0327033184385,1.51574124644,2.28052001022,2.57095385028,0,44,school,TRUE,0,0.00518222287974,1.53132981985,2.58034331179,3.33086998487,3.57023085336,0,32,odare,TRUE,0,0.0063348833437,1.52994528634,3.26155949988,4.56667369736,7.20764734065,0,13,school,TRUE,0,0.016469096412,1.54925776323,3.96507218237,4.66480124865,4.91472485934,0,33,odare,TRUE,0,0.016014974467,1.53214111945,2.91500358729,3.48596678044,3.73136661045,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
16,S52,paka,kat,context,3,None,TRUE,TRUE,TRUE,3,23,kat,0.00544370862781,0.0316459214787,3.19519436129,3.40098783505,5.47627645413,0,Het dier snort. De paka is tevreden.,52,kat,0.0052702228918,0.0326494009714,2.71334708741,2.89651869162,3.45218707964,0,87,kat,0.00564038166885,0.0327712041617,2.3471687044,2.56362722078,2.91329568423,0,33,kat,TRUE,0,0.0067449913322,1.53114068967,4.1618884523,4.39501668508,4.66751277048,0,2,paka,TRUE,0,0.0387124620593,1.56438988754,4.52812410516,11.7043037593,12.6266438891,1,11,,FALSE,3,0.0163761156518,1.53250626558,2.58215914421,,2.58215914421,0,22,kiti,FALSE,4,0.0161792852759,1.53230733224,4.03142389368,4.7644803166,5.2532625005,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
16,S98,pamba,wol,retrieval,2,None,TRUE,TRUE,TRUE,3,69,wol,0.00521714351953,0.0327329311403,3.82897882273,4.26191066183,4.52830261947,0,"Je wilde een sjaal breien, toch? Heb je al pamba gekocht?",68,wol,0.0053389467098,0.0330349248297,2.36407616052,2.66378995096,2.94684492023,0,90,wol,0.00526323876329,0.0326848803406,3.43176241673,4.3284649306,4.61151179829,1,29,wol,TRUE,0,0.00537749909472,1.53130439763,4.09754619651,4.550974216,4.8946810279,0,44,bamba,FALSE,1,0.00525765146085,1.53090043567,4.06175002689,8.22426760943,10.0299820229,1,5,,FALSE,3,0.016172337369,1.53229871035,11.2787583366,,11.2787583366,0,4,pamba,TRUE,0,0.0163823915682,1.53250794256,2.7654227947,3.86500723257,4.76469679671,1,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,1
16,S53,panya,muis,context,3,None,TRUE,TRUE,TRUE,3,4,muis,0.0367664046685,0.0662000338029,3.09660278052,6.92608501919,7.75859613442,1,De kat zit voor het holletje. De panya is bang.,7,muis,0.0301253371586,0.0661695830054,1.89772107908,2.38672401101,2.63689686818,0,68,muis,0.00563507373136,0.0328240041681,2.19738179014,2.66356534141,3.0465785456,0,,,,,,,,,,,,,,,,,,,,,14,bed,FALSE,4,0.0161735433526,1.5489602272,10.1958196657,10.6789768766,11.0121943857,0,32,,FALSE,5,0.0162197577365,1.54900766556,3.26508864748,,3.26508864748,0,0,0,0,,FALSE,,FALSE,FALSE,2
16,S103,pazia,gordijn,context,6,None,TRUE,TRUE,TRUE,3,59,gordijn,0.00525904828692,0.0493328062648,5.97905041004,7.02574014295,7.58437008055,0,Ik vind het niet prettig dat iedereen naar binnen kan kijken door ons raam. Morgen koop ik een pazia.,14,gordijn,0.00544622291363,0.0493224697552,2.69673072974,4.03623728714,4.39506669144,1,71,gordijn,0.00560099118729,0.0494738856473,2.91560910674,4.87805656864,5.34426665959,1,37,gordijn,TRUE,0,0.0381780365942,1.56468433837,2.93210813106,3.88734015077,4.18646029034,0,39,,FALSE,5,0.00581051502377,1.54870772682,9.77286610449,,9.77286610449,0,26,,FALSE,7,0.0163596728712,1.53248650785,5.66434459841,,5.66434459841,0,17,,FALSE,5,0.0163867025103,1.54917482034,3.79838867782,,3.79838867782,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,1
16,S70,pombe,bier,context,2,None,TRUE,TRUE,TRUE,3,57,bier,0.00558897848714,0.0325778835017,1.64990801904,2.08683170626,3.09625972016,0,Deze brouwerij is erg goed. Ik lust een pombe.,77,bier,0.00568954992877,0.0327273438384,1.13445675358,2.23061115309,2.50346035599,1,64,bier,0.0440103420965,0.0834483153585,1.28181877864,1.59818719977,1.87121603444,0,3,bier,TRUE,0,0.00532022924654,1.53095686742,2.61323631914,3.01286085243,3.2792821434,0,1,pombe,TRUE,0,0.0250576539756,1.55562341024,3.12075724708,3.75347174012,4.4028693591,0,38,bier,TRUE,0,0.016185534193,1.53231208117,3.03179872902,3.36500008333,4.03143285756,0,21,pomba,FALSE,1,0.0163764216477,1.53250253663,3.06531053519,4.08158488087,5.94759141678,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1
16,S108,ramani,kaart,retrieval,5,None,FALSE,FALSE,FALSE,0,25,,0.00521742288447,0.0327589120961,19.9629369096,,19.9629369096,0,Je weet niet waar Hongarije ligt? Kijk op de ramani!,89,,0.032692702564,0.0652448844753,10.255123207,,10.255123207,0,20,,0.00522412764758,0.0326354327158,2.33040987053,,2.33040987053,0,13,,FALSE,5,0.0363174649292,1.56468936695,7.95861038205,,7.95861038205,0,30,ramani,TRUE,0,0.00569346104021,1.53115717221,3.81224513171,7.94147440527,9.78041510862,0,48,,FALSE,5,0.0159433624217,1.53206786643,4.28109993267,,4.28109993267,0,27,rangi,FALSE,3,0.0159942387436,1.54878427354,4.51439566506,4.94755226064,5.26913405288,0,5,5,5,FALSE,FALSE,TRUE,FALSE,TRUE,1
16,S2,rangi,kleur,context,2,None,TRUE,TRUE,TRUE,3,60,kleur,0.00523669907761,0.0327410327291,3.41279603972,3.87900445448,5.81037589973,0,De muur is donkerrood geverfd. Dit is een mooie rangi. ,95,kleur,0.00550488958788,0.0327066708201,2.23060109595,2.68861936363,3.06311723976,0,45,kleur,0.00524312447533,0.0328812740167,1.39823748549,1.86449255422,2.07123531063,0,5,kleur,TRUE,0,0.0385171858443,1.56468405901,5.52957317201,6.17681940023,6.41702730375,0,38,rangi,TRUE,0,0.00597087059941,1.53079595312,4.24687299643,6.38286122957,7.10864285824,1,6,raam,FALSE,5,0.0163634018213,1.53249301776,4.98126238817,5.38538672084,5.98530511393,0,16,,FALSE,5,0.0163725966986,1.53250010366,2.88204215077,,2.88204215077,0,0,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,1
16,S4,saduku,doos,context,4,None,TRUE,TRUE,TRUE,3,19,doos,0.00597338488524,0.0493638157923,2.84662464084,3.23654095702,3.48585979503,0,Ik wil deze spullen weer inpakken en op de zolder zetten. Heb je een saduku?,36,doos,0.0303242451205,0.0827001755811,1.66447635104,2.02047830101,3.17967954028,0,27,doos,0.0334821883785,0.0827152612969,1.28145113415,1.63760450001,1.92119976142,0,,,,,,,,,,,,,,,,,,,,,21,puzzel,FALSE,6,0.0161957400569,1.53232180704,3.31503357155,5.0548647178,6.28062138338,1,22,,FALSE,6,0.0160942094108,1.53222348635,4.83105243197,,4.83105243197,0,0,0,0,,FALSE,,FALSE,FALSE,2
